transaction_id,account_id,transaction_type,amount,transaction_date
TRX0001790,ACC0002934,Withdrawal,38330.7,2018-04-24
TRX0001791,ACC0000216,Withdrawal,2465.26,2023-06-02
TRX0001792,ACC0000983,Withdrawal,19022.59,2023-09-14
TRX0001793,ACC0001203,Transfer,14056.22,2019-12-17
TRX0001794,ACC0000024,Withdrawal,40243.16,2018-07-03
TRX0001795,ACC0000215,Transfer,31918.45,2018-04-19
TRX0001796,ACC0002168,Transfer,17704.89,2021-04-29
TRX0001797,ACC0002778,Payment,43851.35,2023-08-10
TRX0001798,ACC0001057,Withdrawal,8092.08,2018-11-25
TRX0001799,ACC0000221,Withdrawal,4771.52,2023-12-18
TRX0001800,ACC0001718,Withdrawal,18714.71,2020-11-11
TRX0001801,ACC0002662,Payment,36962.17,2018-02-07
TRX0001802,ACC0000296,Withdrawal,9936.78,2018-08-07
TRX0001803,ACC0002203,Deposit,40264.36,2020-09-13
TRX0001804,ACC0000070,Transfer,22115.69,2020-06-21
TRX0001805,ACC0001030,Deposit,8566.52,2023-12-18
TRX0001806,ACC0001589,Payment,14250.84,2018-03-05
TRX0001807,ACC0001174,Withdrawal,43550.67,2019-09-16
TRX0001808,ACC0002690,Deposit,48369.45,2021-01-06
TRX0001809,ACC0002249,Transfer,31425.33,2023-07-07
TRX0001810,ACC0000069,Withdrawal,39990.11,2018-04-23
TRX0001811,ACC0000632,Payment,22468.87,2018-08-17
TRX0001812,ACC0002076,Deposit,27534.41,2023-12-08
TRX0001813,ACC0002233,Deposit,24670.37,2023-05-15
TRX0001814,ACC0002328,Payment,38947.28,2018-08-22
TRX0001815,ACC0000580,Deposit,21055.22,2021-07-03
TRX0001816,ACC0000949,Deposit,25578.69,2020-04-30
TRX0001817,ACC0001687,Payment,49813.76,2020-07-12
TRX0001818,ACC0000397,Withdrawal,4055.0,2020-08-19
TRX0001819,ACC0001013,Payment,21036.32,2020-09-17
TRX0001820,ACC0002932,Payment,7361.35,2020-05-17
TRX0001821,ACC0001434,Transfer,28836.54,2021-11-02
TRX0001822,ACC0002229,Payment,14251.5,2020-02-07
TRX0001823,ACC0001634,Transfer,40021.43,2021-11-01
TRX0001824,ACC0002181,Deposit,36188.75,2020-01-01
TRX0001825,ACC0001648,Payment,12939.27,2018-05-16
TRX0001826,ACC0002543,Deposit,48894.11,2019-12-01
TRX0001827,ACC0000082,Transfer,34412.49,2021-06-19
TRX0001828,ACC0000429,Deposit,45053.68,2021-07-24
TRX0001829,ACC0000434,Transfer,19856.77,2021-02-12
TRX0001830,ACC0001957,Deposit,18287.62,2024-12-01
TRX0001831,ACC0000124,Payment,14527.15,2018-01-01
TRX0001832,ACC0000472,Withdrawal,34760.46,2021-11-24
TRX0001833,ACC0000083,Deposit,6626.45,2024-08-19
TRX0001834,ACC0000870,Payment,39985.93,2018-09-23
TRX0001835,ACC0001039,Transfer,33457.58,2021-05-21
TRX0001836,ACC0001207,Transfer,19795.72,2021-03-13
TRX0001837,ACC0001546,Transfer,23387.53,2023-05-13
TRX0001838,ACC0001499,Deposit,48562.45,2018-03-18
TRX0001839,ACC0000293,Withdrawal,28176.37,2018-10-28
TRX0001840,ACC0002172,Payment,20373.24,2020-08-01
TRX0001841,ACC0002080,Withdrawal,40821.35,2020-08-05
TRX0001842,ACC0000037,Transfer,48391.45,2019-03-07
TRX0001843,ACC0001181,Withdrawal,33312.0,2024-09-28
TRX0001844,ACC0000254,Withdrawal,7339.15,2018-03-02
TRX0001845,ACC0000485,Withdrawal,34563.54,2022-07-04
TRX0001846,ACC0000665,Deposit,20188.55,2023-10-13
TRX0001847,ACC0002553,Payment,22896.02,2022-07-19
TRX0001848,ACC0002379,Transfer,6236.64,2020-10-19
TRX0001849,ACC0001696,Transfer,10439.53,2018-05-01
TRX0001850,ACC0002564,Transfer,16317.93,2021-10-24
TRX0001851,ACC0000414,Payment,22437.84,2020-10-19
TRX0001852,ACC0001281,Withdrawal,11630.16,2018-06-28
TRX0001853,ACC0001114,Transfer,22198.46,2018-01-09
TRX0001854,ACC0001099,Withdrawal,20344.22,2024-02-02
TRX0001855,ACC0000171,Withdrawal,46081.54,2020-04-20
TRX0001856,ACC0002647,Withdrawal,42852.98,2024-06-08
TRX0001857,ACC0002142,Transfer,995.55,2021-11-29
TRX0001858,ACC0001969,Payment,42088.4,2022-09-19
TRX0001859,ACC0002122,Payment,37465.62,2024-06-28
TRX0001860,ACC0002743,Withdrawal,39907.76,2018-08-12
TRX0001861,ACC0002046,Deposit,39933.21,2020-12-16
TRX0001862,ACC0000300,Payment,34771.73,2024-07-27
TRX0001863,ACC0000677,Withdrawal,5192.5,2024-05-30
TRX0001864,ACC0000260,Payment,48146.6,2022-01-22
TRX0001865,ACC0000735,Payment,13099.6,2019-06-05
TRX0001866,ACC0002832,Payment,25495.25,2021-03-31
TRX0001867,ACC0000075,Withdrawal,33130.29,2019-01-02
TRX0001868,ACC0002811,Withdrawal,15939.5,2020-02-12
TRX0001869,ACC0002268,Withdrawal,2658.47,2023-05-20
TRX0001870,ACC0002318,Payment,29829.06,2021-10-18
TRX0001871,ACC0000596,Deposit,28683.58,2022-05-07
TRX0001872,ACC0001631,Payment,11600.39,2018-03-29
TRX0001873,ACC0000818,Withdrawal,45701.56,2018-02-26
TRX0001874,ACC0000519,Deposit,48740.93,2022-09-26
TRX0001875,ACC0002020,Transfer,44834.16,2020-08-15
TRX0001876,ACC0000970,Payment,28231.29,2020-06-21
TRX0001877,ACC0001698,Payment,36236.3,2018-12-22
TRX0001878,ACC0000965,Deposit,4988.49,2022-10-13
TRX0001879,ACC0000794,Withdrawal,20764.81,2018-01-30
TRX0001880,ACC0000578,Payment,33709.48,2024-09-09
TRX0001881,ACC0000420,Payment,20439.46,2021-11-07
TRX0001882,ACC0002702,Transfer,43357.51,2020-05-05
TRX0001883,ACC0002413,Withdrawal,45483.05,2024-11-04
TRX0001884,ACC0000490,Payment,12493.47,2023-09-25
TRX0001885,ACC0000588,Deposit,18443.53,2018-04-30
TRX0001886,ACC0000707,Payment,12404.58,2018-06-08
TRX0001887,ACC0001724,Deposit,13087.74,2019-01-03
TRX0001888,ACC0002981,Transfer,39150.57,2018-05-03
TRX0001889,ACC0002491,Deposit,2937.33,2021-05-19
TRX0001890,ACC0001213,Withdrawal,18164.52,2023-08-23
TRX0001891,ACC0001719,Payment,35243.92,2019-12-21
TRX0001892,ACC0002686,Transfer,20429.99,2018-07-03
TRX0001893,ACC0000679,Withdrawal,754.85,2023-06-09
TRX0001894,ACC0000558,Payment,6202.35,2023-01-28
TRX0001895,ACC0002649,Withdrawal,40347.53,2024-05-26
TRX0001896,ACC0002057,Withdrawal,15661.05,2021-12-06
TRX0001897,ACC0002437,Transfer,14068.55,2023-11-21
TRX0001898,ACC0001345,Transfer,18636.23,2023-06-18
TRX0001899,ACC0000432,Transfer,852.38,2019-12-22
TRX0001900,ACC0002257,Payment,40437.87,2021-07-14
TRX0001901,ACC0001854,Payment,38109.6,2021-05-19
TRX0001902,ACC0000371,Transfer,23813.98,2018-02-25
TRX0001903,ACC0000841,Transfer,20710.77,2021-12-14
TRX0001904,ACC0001265,Transfer,5013.55,2022-03-10
TRX0001905,ACC0000476,Payment,17582.03,2021-12-01
TRX0001906,ACC0001408,Transfer,14780.42,2024-07-13
TRX0001907,ACC0001589,Deposit,11287.94,2019-09-29
TRX0001908,ACC0001551,Deposit,10495.32,2024-12-05
TRX0001909,ACC0001641,Payment,31367.2,2018-03-31
TRX0001910,ACC0000820,Payment,33976.53,2024-11-04
TRX0001911,ACC0002968,Payment,23298.42,2021-12-29
TRX0001912,ACC0000839,Withdrawal,37092.85,2019-10-22
TRX0001913,ACC0001400,Transfer,20024.74,2023-11-02
TRX0001914,ACC0000826,Withdrawal,6597.84,2021-11-01
TRX0001915,ACC0001582,Withdrawal,28273.28,2023-09-25
TRX0001916,ACC0001730,Deposit,17037.23,2024-08-19
TRX0001917,ACC0000616,Transfer,43083.9,2023-12-17
TRX0001918,ACC0001582,Transfer,39259.74,2021-10-20
TRX0001919,ACC0002732,Transfer,16378.57,2020-05-07
TRX0001920,ACC0002563,Deposit,9066.38,2023-08-16
TRX0001921,ACC0002698,Payment,34849.02,2022-11-23
TRX0001922,ACC0001221,Deposit,27795.84,2018-01-20
TRX0001923,ACC0000896,Payment,28124.68,2020-07-14
TRX0001924,ACC0002568,Transfer,23772.7,2024-07-22
TRX0001925,ACC0001046,Deposit,39260.76,2023-04-15
TRX0001926,ACC0002776,Payment,42335.77,2022-06-17
TRX0001927,ACC0000039,Deposit,32046.44,2022-08-24
TRX0001928,ACC0002389,Payment,21599.69,2020-11-08
TRX0001929,ACC0001846,Transfer,46043.08,2021-09-20
TRX0001930,ACC0001433,Withdrawal,40856.55,2024-05-10
TRX0001931,ACC0000727,Deposit,8166.86,2018-09-03
TRX0001932,ACC0002830,Transfer,47168.51,2022-10-09
TRX0001933,ACC0002810,Deposit,3263.14,2022-09-20
TRX0001934,ACC0000487,Transfer,10828.86,2023-10-15
TRX0001935,ACC0001488,Withdrawal,35876.1,2020-01-15
TRX0001936,ACC0002977,Withdrawal,1150.7,2023-03-29
TRX0001937,ACC0000294,Withdrawal,39688.88,2018-06-20
TRX0001938,ACC0000266,Transfer,10054.87,2021-01-04
TRX0001939,ACC0001093,Deposit,17784.98,2024-04-02
TRX0001940,ACC0002330,Withdrawal,11964.73,2024-02-26
TRX0001941,ACC0001677,Deposit,19284.99,2019-03-28
TRX0001942,ACC0000825,Deposit,3825.68,2018-08-04
TRX0001943,ACC0002080,Withdrawal,35682.88,2020-03-05
TRX0001944,ACC0002243,Withdrawal,7397.45,2023-10-29
TRX0001945,ACC0000017,Payment,39373.72,2020-09-30
TRX0001946,ACC0000834,Transfer,48392.94,2023-08-30
TRX0001947,ACC0001086,Withdrawal,15348.26,2024-10-13
TRX0001948,ACC0001666,Withdrawal,18361.86,2018-10-03
TRX0001949,ACC0000615,Payment,14470.9,2021-10-14
TRX0001950,ACC0001301,Transfer,12554.49,2018-11-28
TRX0001951,ACC0000347,Transfer,29070.29,2022-07-21
TRX0001952,ACC0001760,Deposit,28756.91,2019-08-12
TRX0001953,ACC0001197,Deposit,35223.75,2020-01-15
TRX0001954,ACC0000040,Withdrawal,37205.15,2020-06-03
TRX0001955,ACC0000714,Payment,2655.62,2024-08-28
TRX0001956,ACC0002113,Transfer,49296.14,2018-08-16
TRX0001957,ACC0000219,Transfer,6344.05,2021-06-21
TRX0001958,ACC0001407,Deposit,49667.87,2020-10-05
TRX0001959,ACC0001850,Deposit,45191.74,2021-04-23
TRX0001960,ACC0002870,Payment,16890.2,2021-08-26
TRX0001961,ACC0001127,Payment,32937.37,2022-10-23
TRX0001962,ACC0001733,Withdrawal,48699.82,2021-07-10
TRX0001963,ACC0001971,Payment,26115.79,2024-04-18
TRX0001964,ACC0002980,Deposit,12575.54,2018-07-31
TRX0001965,ACC0002832,Deposit,10334.23,2022-09-07
TRX0001966,ACC0002284,Withdrawal,19712.08,2023-08-03
TRX0001967,ACC0002692,Transfer,44834.64,2024-11-18
TRX0001968,ACC0000434,Payment,35501.08,2020-01-19
TRX0001969,ACC0001433,Payment,31189.91,2021-12-19
TRX0001970,ACC0001674,Transfer,46794.57,2023-06-22
TRX0001971,ACC0001408,Deposit,12735.63,2024-09-17
TRX0001972,ACC0002955,Deposit,28569.31,2023-05-30
TRX0001973,ACC0001522,Payment,26115.69,2020-08-02
TRX0001974,ACC0002037,Deposit,31672.26,2019-06-22
TRX0001975,ACC0002945,Deposit,49739.16,2024-12-16
TRX0001976,ACC0000617,Withdrawal,19724.91,2020-05-23
TRX0001977,ACC0002090,Payment,34096.96,2018-01-09
TRX0001978,ACC0001388,Payment,41939.14,2020-04-24
TRX0001979,ACC0002756,Payment,22908.35,2023-04-27
TRX0001980,ACC0001565,Deposit,30433.05,2019-11-14
TRX0001981,ACC0000595,Transfer,48638.18,2021-02-17
TRX0001982,ACC0001088,Payment,45273.43,2019-08-20
TRX0001983,ACC0000286,Deposit,9985.31,2021-05-08
TRX0001984,ACC0001933,Transfer,15304.52,2019-05-07
TRX0001985,ACC0002629,Transfer,21902.57,2018-06-15
TRX0001986,ACC0002054,Payment,13716.81,2020-12-07
TRX0001987,ACC0000268,Transfer,5580.68,2023-06-21
TRX0001988,ACC0000955,Payment,38327.44,2022-03-10
TRX0001989,ACC0000169,Transfer,39702.4,2023-08-07
TRX0001990,ACC0001010,Deposit,12995.14,2022-10-01
TRX0001991,ACC0000630,Payment,32715.54,2018-01-02
TRX0001992,ACC0002453,Withdrawal,10910.04,2018-10-21
TRX0001993,ACC0000372,Deposit,7107.96,2019-05-11
TRX0001994,ACC0000650,Transfer,40413.0,2018-09-28
TRX0001995,ACC0000868,Transfer,7682.34,2024-08-13
TRX0001996,ACC0000366,Payment,12222.67,2022-04-07
TRX0001997,ACC0001636,Payment,41837.69,2024-12-06
TRX0001998,ACC0002944,Payment,28563.51,2019-08-23
TRX0001999,ACC0000217,Deposit,3500.07,2021-08-16
TRX0002000,ACC0002837,Payment,15045.92,2022-04-12
TRX0002001,ACC0001720,Payment,43306.06,2019-05-15
TRX0002002,ACC0000283,Deposit,37164.59,2019-07-04
TRX0002003,ACC0000488,Withdrawal,1880.48,2021-05-16
TRX0002004,ACC0000347,Deposit,40338.77,2021-07-10
TRX0002005,ACC0001197,Deposit,17658.3,2019-01-11
TRX0002006,ACC0000114,Transfer,30696.51,2020-04-12
TRX0002007,ACC0002477,Transfer,57.33,2018-08-05
TRX0002008,ACC0000870,Deposit,21372.02,2018-08-07
TRX0002009,ACC0000425,Transfer,16326.67,2022-07-15
TRX0002010,ACC0000127,Deposit,13178.84,2019-06-13
TRX0002011,ACC0000541,Transfer,42291.54,2022-09-22
TRX0002012,ACC0002292,Transfer,30058.6,2019-04-27
TRX0002013,ACC0002056,Withdrawal,15938.4,2024-07-09
TRX0002014,ACC0001407,Transfer,13584.05,2021-01-06
TRX0002015,ACC0002319,Transfer,41783.03,2019-03-12
TRX0002016,ACC0001578,Transfer,49962.93,2019-12-20
TRX0002017,ACC0000411,Payment,11226.41,2020-09-06
TRX0002018,ACC0002142,Transfer,2126.12,2023-05-03
TRX0002019,ACC0001753,Withdrawal,38241.75,2020-08-15
TRX0002020,ACC0000094,Deposit,45502.73,2021-08-28
TRX0002021,ACC0001612,Withdrawal,48799.59,2020-11-15
TRX0002022,ACC0001848,Payment,38008.48,2020-07-25
TRX0002023,ACC0001833,Payment,19625.08,2021-05-07
TRX0002024,ACC0001535,Transfer,11055.48,2018-09-03
TRX0002025,ACC0000090,Withdrawal,15216.91,2024-10-13
TRX0002026,ACC0002620,Transfer,30560.97,2024-04-02
TRX0002027,ACC0001603,Deposit,46313.74,2021-07-04
TRX0002028,ACC0001644,Payment,29722.6,2022-02-23
TRX0002029,ACC0002157,Withdrawal,30178.01,2021-02-18
TRX0002030,ACC0000903,Payment,40499.45,2019-06-19
TRX0002031,ACC0001695,Deposit,17875.6,2020-08-23
TRX0002032,ACC0001172,Transfer,32658.5,2021-04-02
TRX0002033,ACC0000458,Withdrawal,5428.93,2022-10-11
TRX0002034,ACC0002096,Transfer,49029.89,2022-11-08
TRX0002035,ACC0001355,Withdrawal,37981.62,2024-08-19
TRX0002036,ACC0002360,Payment,42631.6,2023-02-07
TRX0002037,ACC0000510,Transfer,35198.71,2020-04-11
TRX0002038,ACC0001630,Deposit,16643.38,2019-01-14
TRX0002039,ACC0000030,Deposit,42831.73,2023-07-17
TRX0002040,ACC0002667,Deposit,49278.16,2019-12-01
TRX0002041,ACC0002017,Deposit,12902.79,2020-04-20
TRX0002042,ACC0001334,Payment,36531.89,2022-05-14
TRX0002043,ACC0001471,Withdrawal,8064.94,2019-09-22
TRX0002044,ACC0002870,Withdrawal,655.27,2018-12-05
TRX0002045,ACC0000932,Withdrawal,40257.09,2024-06-05
TRX0002046,ACC0002596,Transfer,47916.78,2021-07-05
TRX0002047,ACC0002237,Withdrawal,26176.58,2024-04-13
TRX0002048,ACC0002387,Payment,20030.89,2019-09-22
TRX0002049,ACC0001344,Payment,24010.73,2021-03-23
TRX0002050,ACC0002717,Deposit,19808.72,2019-05-06
TRX0002051,ACC0002082,Withdrawal,40277.7,2019-01-19
TRX0002052,ACC0002770,Payment,43168.0,2022-02-19
TRX0002053,ACC0001124,Payment,27747.78,2019-10-24
TRX0002054,ACC0000961,Deposit,46768.32,2018-07-29
TRX0002055,ACC0000708,Deposit,17088.68,2022-09-17
TRX0002056,ACC0000157,Transfer,14752.52,2022-10-01
TRX0002057,ACC0000724,Payment,35851.21,2018-03-01
TRX0002058,ACC0002233,Withdrawal,21732.61,2020-03-29
TRX0002059,ACC0001249,Deposit,20023.98,2024-10-27
TRX0002060,ACC0000251,Transfer,4441.7,2023-03-18
TRX0002061,ACC0001972,Deposit,45570.63,2018-04-08
TRX0002062,ACC0002267,Transfer,26847.21,2024-02-09
TRX0002063,ACC0000871,Withdrawal,8597.46,2024-09-17
TRX0002064,ACC0000272,Deposit,30659.81,2020-05-26
TRX0002065,ACC0000602,Deposit,36501.7,2024-08-09
TRX0002066,ACC0001081,Payment,11592.48,2021-02-25
TRX0002067,ACC0000852,Transfer,43664.27,2021-06-07
TRX0002068,ACC0001517,Deposit,9874.79,2021-07-20
TRX0002069,ACC0002369,Withdrawal,46320.11,2021-04-23
TRX0002070,ACC0000157,Payment,8509.16,2022-11-30
TRX0002071,ACC0000005,Withdrawal,42068.35,2021-10-23
TRX0002072,ACC0002159,Deposit,29661.05,2021-12-30
TRX0002073,ACC0002817,Deposit,23738.28,2020-09-24
TRX0002074,ACC0001020,Withdrawal,36868.85,2024-12-23
TRX0002075,ACC0001672,Deposit,28607.1,2022-05-24
TRX0002076,ACC0001664,Withdrawal,5194.37,2019-03-18
TRX0002077,ACC0002136,Transfer,45742.71,2021-09-03
TRX0002078,ACC0001336,Deposit,27160.94,2022-09-16
TRX0002079,ACC0001786,Transfer,4924.87,2022-04-07
TRX0002080,ACC0000899,Transfer,4745.58,2024-03-28
TRX0002081,ACC0002969,Transfer,39287.47,2019-07-23
TRX0002082,ACC0001407,Deposit,25546.32,2024-06-12
TRX0002083,ACC0000701,Deposit,4535.17,2020-09-24
TRX0002084,ACC0002457,Payment,35176.75,2024-01-01
TRX0002085,ACC0000911,Payment,49882.67,2022-03-16
TRX0002086,ACC0000106,Deposit,15494.69,2021-11-28
TRX0002087,ACC0000264,Deposit,4555.66,2019-02-01
TRX0002088,ACC0000129,Transfer,38794.19,2019-12-20
TRX0002089,ACC0002270,Payment,19161.25,2021-11-07
TRX0002090,ACC0000590,Transfer,16674.03,2018-12-23
TRX0002091,ACC0000139,Withdrawal,40292.7,2021-10-14
TRX0002092,ACC0001233,Deposit,33254.44,2022-09-17
TRX0002093,ACC0002763,Payment,37501.15,2023-05-17
TRX0002094,ACC0001654,Deposit,43080.81,2024-11-03
TRX0002095,ACC0002019,Transfer,11399.48,2021-03-11
TRX0002096,ACC0001128,Payment,47610.05,2019-11-26
TRX0002097,ACC0002020,Transfer,17725.57,2019-07-28
TRX0002098,ACC0000899,Transfer,30955.84,2021-07-10
TRX0002099,ACC0000362,Withdrawal,40648.26,2019-05-15
TRX0002100,ACC0001689,Deposit,18194.81,2023-10-19
TRX0002101,ACC0001644,Deposit,42845.98,2020-10-16
TRX0002102,ACC0000185,Deposit,28179.73,2024-06-28
TRX0002103,ACC0001171,Transfer,5560.5,2020-08-03
TRX0002104,ACC0002134,Transfer,10925.6,2022-03-19
TRX0002105,ACC0000641,Payment,8779.36,2020-09-20
TRX0002106,ACC0000550,Payment,5920.37,2019-07-28
TRX0002107,ACC0001707,Deposit,49289.27,2021-05-24
TRX0002108,ACC0002103,Transfer,15002.88,2019-08-08
TRX0002109,ACC0002084,Transfer,16843.7,2020-05-18
TRX0002110,ACC0001313,Transfer,49309.17,2022-02-10
TRX0002111,ACC0001204,Withdrawal,49973.04,2023-05-16
TRX0002112,ACC0001270,Payment,7012.73,2023-01-02
TRX0002113,ACC0002077,Payment,43499.01,2020-01-31
TRX0002114,ACC0002218,Deposit,39632.65,2018-12-16
TRX0002115,ACC0001537,Transfer,38915.48,2020-06-01
TRX0002116,ACC0001929,Transfer,39745.22,2021-01-30
TRX0002117,ACC0002630,Deposit,26923.01,2019-01-24
TRX0002118,ACC0000072,Withdrawal,33748.95,2023-09-06
TRX0002119,ACC0002487,Payment,48684.51,2024-05-26
TRX0002120,ACC0001052,Transfer,41974.07,2022-12-16
TRX0002121,ACC0000331,Transfer,43525.65,2018-03-04
TRX0002122,ACC0002930,Payment,36757.46,2022-06-08
TRX0002123,ACC0000076,Transfer,35477.65,2023-08-28
TRX0002124,ACC0000144,Deposit,24361.36,2024-05-15
TRX0002125,ACC0000950,Transfer,17027.16,2022-11-23
TRX0002126,ACC0000765,Withdrawal,39376.1,2022-01-19
TRX0002127,ACC0002567,Deposit,45787.98,2022-12-14
TRX0002128,ACC0000328,Deposit,13578.76,2024-03-19
TRX0002129,ACC0000862,Deposit,5021.9,2020-01-29
TRX0002130,ACC0001809,Withdrawal,34823.1,2019-12-20
TRX0002131,ACC0001823,Withdrawal,36511.67,2021-08-02
TRX0002132,ACC0000901,Transfer,40731.1,2023-04-09
TRX0002133,ACC0000273,Payment,17859.74,2021-07-10
TRX0002134,ACC0002787,Payment,45274.49,2018-01-17
TRX0002135,ACC0002225,Deposit,40502.48,2023-12-04
TRX0002136,ACC0000525,Deposit,14643.71,2019-10-15
TRX0002137,ACC0002890,Payment,6651.17,2024-01-23
TRX0002138,ACC0002280,Withdrawal,7356.65,2021-05-05
TRX0002139,ACC0001016,Deposit,390.76,2021-11-01
TRX0002140,ACC0002867,Withdrawal,17747.98,2020-09-25
TRX0002141,ACC0001768,Transfer,8969.39,2020-12-04
TRX0002142,ACC0000596,Transfer,22215.7,2024-07-07
TRX0002143,ACC0000077,Deposit,47215.06,2021-11-20
TRX0002144,ACC0000010,Transfer,29512.21,2019-05-05
TRX0002145,ACC0001819,Payment,12019.55,2022-07-16
TRX0002146,ACC0002518,Deposit,11332.09,2024-12-17
TRX0002147,ACC0002177,Payment,28870.34,2023-01-06
TRX0002148,ACC0001602,Withdrawal,6487.24,2018-09-17
TRX0002149,ACC0000227,Withdrawal,6802.87,2021-01-14
TRX0002150,ACC0001114,Deposit,29839.62,2021-02-03
TRX0002151,ACC0001093,Withdrawal,20162.67,2024-02-18
TRX0002152,ACC0002260,Payment,27724.07,2018-07-27
TRX0002153,ACC0002186,Deposit,42605.08,2018-04-28
TRX0002154,ACC0002561,Deposit,45377.59,2022-04-02
TRX0002155,ACC0001701,Payment,25211.46,2019-02-05
TRX0002156,ACC0001376,Transfer,9163.58,2021-05-03
TRX0002157,ACC0002131,Payment,25332.11,2020-09-04
TRX0002158,ACC0001387,Deposit,21114.92,2021-09-02
TRX0002159,ACC0000755,Transfer,30143.26,2019-06-28
TRX0002160,ACC0000643,Payment,28842.14,2020-12-19
TRX0002161,ACC0000763,Transfer,12842.89,2018-01-14
TRX0002162,ACC0000470,Deposit,10759.19,2019-03-08
TRX0002163,ACC0001204,Payment,18255.11,2018-04-07
TRX0002164,ACC0002509,Transfer,27998.16,2020-11-25
TRX0002165,ACC0000441,Payment,6993.31,2024-07-28
TRX0002166,ACC0000932,Transfer,4843.59,2019-03-02
TRX0002167,ACC0002724,Transfer,10348.81,2023-06-04
TRX0002168,ACC0000028,Withdrawal,38842.38,2020-03-23
TRX0002169,ACC0001233,Payment,6159.46,2023-10-24
TRX0002170,ACC0002887,Deposit,31461.61,2019-10-12
TRX0002171,ACC0002067,Payment,32020.27,2020-05-17
TRX0002172,ACC0000458,Withdrawal,21944.87,2023-07-07
TRX0002173,ACC0002367,Payment,28797.68,2018-03-15
TRX0002174,ACC0001989,Deposit,38217.93,2024-09-17
TRX0002175,ACC0000644,Withdrawal,19033.89,2019-11-09
TRX0002176,ACC0000808,Withdrawal,49109.35,2018-04-11
TRX0002177,ACC0002875,Transfer,41973.28,2020-11-22
TRX0002178,ACC0000416,Payment,36217.6,2024-04-19
TRX0002179,ACC0000825,Deposit,17009.61,2019-10-17
TRX0002180,ACC0002887,Payment,46229.84,2024-01-09
TRX0002181,ACC0002892,Transfer,13754.67,2018-08-18
TRX0002182,ACC0001438,Deposit,30401.26,2022-10-05
TRX0002183,ACC0002717,Payment,26580.31,2021-11-19
TRX0002184,ACC0000509,Transfer,6534.76,2018-12-04
TRX0002185,ACC0002582,Payment,23354.94,2019-04-12
TRX0002186,ACC0001566,Withdrawal,12550.75,2022-11-12
TRX0002187,ACC0002793,Deposit,28014.4,2019-06-26
TRX0002188,ACC0000348,Deposit,35062.52,2019-04-09
TRX0002189,ACC0001004,Transfer,32871.96,2018-07-30
TRX0002190,ACC0001888,Deposit,14186.66,2020-03-31
TRX0002191,ACC0002228,Transfer,49480.14,2023-03-17
TRX0002192,ACC0000516,Payment,1102.71,2019-05-01
TRX0002193,ACC0000828,Transfer,2605.43,2022-10-30
TRX0002194,ACC0002818,Payment,621.71,2019-10-29
TRX0002195,ACC0002272,Deposit,11649.0,2022-04-20
TRX0002196,ACC0001107,Withdrawal,17733.23,2020-11-23
TRX0002197,ACC0001980,Deposit,14530.83,2024-01-20
TRX0002198,ACC0002632,Withdrawal,7554.05,2022-07-02
TRX0002199,ACC0001030,Deposit,22295.99,2018-01-22
TRX0002200,ACC0001238,Payment,42131.86,2024-02-17
TRX0002201,ACC0001269,Deposit,8015.51,2019-07-27
TRX0002202,ACC0000054,Transfer,36202.83,2020-08-07
TRX0002203,ACC0002171,Withdrawal,15298.1,2020-01-28
TRX0002204,ACC0001425,Payment,28665.86,2022-02-28
TRX0002205,ACC0000898,Withdrawal,25156.49,2024-06-08
TRX0002206,ACC0000040,Withdrawal,48197.96,2021-11-22
TRX0002207,ACC0000940,Withdrawal,40469.91,2023-12-24
TRX0002208,ACC0002099,Withdrawal,47956.69,2018-04-20
TRX0002209,ACC0002690,Payment,1416.49,2024-08-27
TRX0002210,ACC0002727,Payment,18981.64,2018-09-28
TRX0002211,ACC0001865,Deposit,39986.11,2020-06-21
TRX0002212,ACC0001106,Deposit,48825.38,2022-10-26
TRX0002213,ACC0000416,Payment,46619.2,2021-05-16
TRX0002214,ACC0000402,Deposit,26022.03,2022-07-31
TRX0002215,ACC0001696,Deposit,47240.55,2019-07-13
TRX0002216,ACC0000107,Withdrawal,14238.39,2021-10-25
TRX0002217,ACC0001524,Payment,28316.62,2019-12-21
TRX0002218,ACC0000253,Deposit,18821.88,2021-10-03
TRX0002219,ACC0002602,Payment,40358.24,2023-01-17
TRX0002220,ACC0002895,Deposit,29145.48,2018-07-07
TRX0002221,ACC0000405,Transfer,9588.35,2024-05-18
TRX0002222,ACC0002410,Deposit,37959.09,2024-11-25
TRX0002223,ACC0002317,Payment,3758.07,2024-09-17
TRX0002224,ACC0001730,Transfer,8162.34,2018-02-03
TRX0002225,ACC0001126,Payment,763.33,2021-01-02
TRX0002226,ACC0002471,Payment,39113.94,2021-08-11
TRX0002227,ACC0000500,Withdrawal,19488.59,2020-05-27
TRX0002228,ACC0002064,Transfer,36899.34,2018-06-12
TRX0002229,ACC0001253,Payment,4654.78,2020-04-04
TRX0002230,ACC0001935,Withdrawal,20929.19,2022-09-03
TRX0002231,ACC0000870,Withdrawal,48885.58,2022-07-26
TRX0002232,ACC0000965,Withdrawal,47433.11,2019-04-19
TRX0002233,ACC0001767,Withdrawal,28325.49,2019-02-20
TRX0002234,ACC0001707,Transfer,3205.91,2020-06-27
TRX0002235,ACC0002699,Transfer,23350.39,2021-08-26
TRX0002236,ACC0002247,Transfer,27930.93,2020-11-14
TRX0002237,ACC0001239,Withdrawal,9628.93,2020-05-02
